"Name","Glycan Structure"
"G18625KA","WURCS=2.0/4,8,7/[a2122h-1b_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a2112h-1b_1-5_2*NCC/3=O]/1-2-3-3-4-2-3-3/a4-b1_b3-c2_b4-e1_c8-d2_e3-f1_f3-g2_g8-h2"
"G34022KC","WURCS=2.0/3,5,4/[a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3-1-3/a3-b1_b3-c1_b4-d1_d2-e1"
"G37184KW","WURCS=2.0/4,6,5/[a2122h-1b_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a2112h-1b_1-5_2*NCC/3=O]/1-2-3-3-4-2/a4-b1_b3-c2_b4-e1_c8-d2_e3-f1"
"G76355TG","WURCS=2.0/2,2,1/[a2112h-1a_1-5_2*NCC/3=O][a2112h-1a_1-5]/1-2/a3-b1"
"G88393MK","WURCS=2.0/3,3,2/[a2122h-1x_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3/a3-b1_b2-c1"
"G00025AJ","WURCS=2.0/3,3,2/[h2122h][a1221m-1a_1-5][a2112h-1b_1-5]/1-2-3/a3-b1_a4-c1"
"G00076PK","WURCS=2.0/3,3,2/[a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a2112h-1a_1-5]/1-2-3/a4-b1_b4-c1"
"G00370EI","WURCS=2.0/4,6,5/[a2122h-1b_1-5][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-2-3-2-4/a4-b1_b3-c1_c3-d1_d4-e1_e3-f2"
"G00430ZK","WURCS=2.0/5,9,8/[a2112h-1x_1-5_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-4-2-3-5/a3-b1_a6-d1_b3-c2_d4-e1_e3-f1_f3-g1_f4-i1_g3-h2"
"G00432WV","WURCS=2.0/6,12,11/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-4-2-5-2-6-5-4-2-5/a4-b1_b4-c1_c3-d1_c6-j1_d2-e1_d4-g1_e4-f1_g3-h1_g4-i1_j2-k1_k4-l1"
"G01200BW","WURCS=2.0/5,16,15/[a2122h-1b_1-5][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][a2112h-1a_1-5]/1-2-3-2-3-2-3-2-3-2-4-5-3-2-4-5/a4-b1_b3-c1_c4-d1_d3-e1_e4-f1_f3-g1_f6-m1_g4-h1_h3-i1_i4-j1_j2-k1_j3-l1_m4-n1_n2-o1_n3-p1"
"G01534TU","WURCS=2.0/2,2,1/[a2112h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5]/1-2/a3-b1"
"G21856LC","WURCS=2.0/3,4,3/[a2122h-1b_1-5][a2112h-1b_1-5][a2112h-1b_1-5_2*NCC/3=O]/1-2-3-2/a4-b1_b4-c1_c3-d1"
"G40696TO","WURCS=2.0/3,3,2/[a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3/a3-b1_b2-c1"
"G68110IF","WURCS=2.0/4,7,6/[a2122h-1b_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a2112h-1b_1-5_2*NCC/3=O]/1-2-3-4-2-3-3/a4-b1_b3-c2_b4-d1_d3-e1_e3-f2_f8-g2"
"G71832QJ","WURCS=2.0/4,4,3/[a2112h-1x_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5][a2112h-1a_1-5_2*NCC/3=O]/1-2-3-4/a3-b1_b2-c1_b3-d1"
"G74917JX","WURCS=2.0/3,7,6/[a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][a2112h-1b_1-5]/1-2-3-1-2-3-2/a3-b1_a4-c1_c3-d1_d3-e1_d4-f1_f2-g1"
"G99269VI","WURCS=2.0/2,2,1/[a2122h-1x_1-5_2*NCC/3=O][a2112h-1a_1-5]/1-2/a4-b1"
"G00279YF","WURCS=2.0/5,9,8/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5_2*NCC/3=O]/1-2-3-4-2-5-2-4-2/a4-b1_b4-c1_c3-d1_c6-h1_d2-e1_d4-g1_e4-f1_h2-i1"
"G00901NZ","WURCS=2.0/4,7,6/[a2112h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-2-4-3-4/a3-b1_a6-d1_b4-c1_d3-e1_d4-f1_f2-g1"
"G55205ZV","WURCS=2.0/3,3,2/[a2122h-1x_1-5_2*NCC/3=O][a2112h-1b_1-5][a2112h-1a_1-5]/1-2-3/a4-b1_b4-c1"
"G82950HY","WURCS=2.0/3,3,2/[a2112h-1x_1-5_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O]/1-2-3/a3-b1_a6-c1"
"G00287UD","WURCS=2.0/3,8,7/[h2112h_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O]/1-2-3-2-3-3-3-2/a3-b1_b3-c1_c4-d1_d3-e1_d6-g1_e4-f1_g4-h1"
"G00891GP","WURCS=2.0/4,5,4/[h2112h_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-2-4/a3-b1_b3-c1_c4-d1_d3-e2"
"G00910WD","WURCS=2.0/7,18,17/[h2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-6-2-5-6-4-2-5-6-2-5-6-7/a4-b1_a6-r1_b4-c1_c3-d1_c6-k1_d2-e1_d4-h1_e4-f1_f6-g2_h4-i1_i6-j2_k2-l1_k6-o1_l4-m1_m6-n2_o4-p1_p6-q2"
"G16612QG","WURCS=2.0/2,2,1/[a2112h-1x_1-5_2*NCC/3=O][a2112h-1a_1-5]/1-2/a3-b1"
"G45388GV","WURCS=2.0/2,2,1/[a2112h-1x_1-5_2*NCC/3=O][a2112h-1a_1-5_2*NCC/3=O]/1-2/a3-b1"
"G47548GA","WURCS=2.0/3,3,2/[a2112h-1b_1-5][a1221m-1a_1-5][a2112h-1a_1-5]/1-2-3/a2-b1_a3-c1"
"G00492CQ","WURCS=2.0/5,7,6/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5]/1-2-3-4-2-4-5/a4-b1_a6-g1_b4-c1_c3-d1_c6-f1_d4-e1"
"G00582VL","WURCS=2.0/6,10,9/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5_2*NCC/3=O_4*OSO/3=O/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-4-4-4-6/a4-b1_a6-j1_b4-c1_c3-d1_c6-g1_d2-e1_e4-f1_g3-h1_h6-i1"
"G00606LX","WURCS=2.0/6,18,17/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5]/1-2-3-4-2-5-6-2-5-6-4-2-5-6-2-5-6-5/a4-b1_a6-r1_b4-c1_c3-d1_c6-k1_d2-e1_d4-h1_e3-f1_e4-g1_h3-i1_h4-j1_k2-l1_k6-o1_l3-m1_l4-n1_o3-p1_o4-q1"
"G00979XR","WURCS=2.0/3,8,7/[a2112h-1a_1-5_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O]/1-2-3-2-3-2-3-2/a3-b1_a6-g1_b3-c1_b6-e1_c4-d1_e4-f1_g4-h1"
"G20624LQ","WURCS=2.0/4,5,4/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5]/1-2-3-4-4/a4-b1_b4-c1_c3-d1_c6-e1"
"G39211DH","WURCS=2.0/3,4,3/[a2122h-1x_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-3/a3-b1_a4-d1_b2-c1"
"G46208LD","WURCS=2.0/2,2,1/[a2122h-1x_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2/a6-b1"
"G00695JO","WURCS=2.0/5,9,8/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5]/1-2-3-4-2-2-2-4-5/a4-b1_a6-i1_b4-c1_c3-d1_c4-g1_c6-h1_d2-e1_d4-f1"
"G31736BK","WURCS=2.0/2,2,1/[a2122h-1x_1-5_2*NCC/3=O][a2112h-1b_1-5_2*NCC/3=O]/1-2/a4-b1"
"G54406UD","WURCS=2.0/3,3,2/[a2122h-1x_1-5_2*NCC/3=O][a2112h-1b_1-5][a2122A-1b_1-5_3*OSO/3=O/3=O]/1-2-3/a4-b1_b3-c1"
"G78074HX","WURCS=2.0/3,3,2/[a2122h-1b_1-5][a2112h-1b_1-5][a2112h-1a_1-5]/1-2-3/a4-b1_b3-c1"
"G79389NT","WURCS=2.0/4,4,3/[a2122h-1b_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a2112h-1b_1-5_2*NCC/3=O]/1-2-3-4/a4-b1_b3-c2_b4-d1"
"G79535HZ","WURCS=2.0/3,6,5/[a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][a2112h-1b_1-5]/1-2-3-1-2-3/a3-b1_a4-c1_c3-d1_d3-e1_d4-f1"
"G88876JQ","WURCS=2.0/4,7,6/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5]/1-2-3-4-2-4-2/a4-b1_b4-c1_c3-d1_c6-f1_d2-e1_f2-g1"
"G92175CL","WURCS=2.0/4,7,6/[a2122h-1b_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a2112h-1b_1-5_2*NCC/3=O]/1-2-3-4-2-3-4/a4-b1_b3-c2_b4-d1_d3-e1_e3-f2_e4-g1"
"G03499BP","WURCS=2.0/3,3,2/[a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a2112h-1a_1-5]/1-2-3/a4-b1_b3-c1"
"G01665LU","WURCS=2.0/4,8,7/[h2112h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-2-3-4-4-4/a3-b1_a6-h2_b4-c1_c3-d1_c6-g2_d3-e1_e6-f2"
"G01784XC","WURCS=2.0/4,4,3/[h2112h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-4/a3-b1_b3-c1_c2-d1"
"G02122FK","WURCS=2.0/6,16,15/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-4-2-5-2-5-2-5-4-2-5-2-5-6/a4-b1_a6-p1_b4-c1_c3-d1_c6-k1_d2-e1_d4-i1_e4-f1_f3-g1_g4-h1_i4-j1_k2-l1_k6-n1_l4-m1_n4-o1"
"G02207TG","WURCS=2.0/7,15,14/[h2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-6-2-5-6-4-2-5-6-7/a4-b1_a6-o1_b4-c1_c3-d1_c6-k1_d2-e1_d4-h1_e4-f1_f6-g2_h4-i1_i3-j2_k2-l1_l4-m1_m6-n2"
"G02226PP","WURCS=2.0/5,12,11/[h2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-3-2-4-2-4-3-2-4-5/a4-b1_a6-l1_b4-c1_c3-d1_c6-i1_d2-e1_d4-g1_e4-f1_g4-h1_i2-j1_j4-k1"
"G02760XH","WURCS=2.0/6,14,13/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-2-5-6-4-2-5-6/a4-b1_b4-c1_c3-d1_c6-k1_d2-e1_d6-h1_e4-f1_f6-g2_h4-i1_i3-j2_k2-l1_l4-m1_m3-n2"
"G03003KR","WURCS=2.0/4,6,5/[h2112h_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-3-4/a3-b1_a6-e1_b6-c1_c4-d1_e4-f1"
"G03067VG","WURCS=2.0/4,7,6/[a2122h-1b_1-5][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-2-3-2-4/a4-b1_b3-c1_c4-d1_d3-e1_e4-f1_f3-g2"
"G03164NE","WURCS=2.0/7,15,14/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-6-4-2-5-6-2-5-6-7/a4-b1_a6-o1_b4-c1_c3-d1_c6-h1_d2-e1_e4-f1_f6-g2_h2-i1_h4-l1_i4-j1_j3-k2_l4-m1_m3-n2"
"G03361KC","WURCS=2.0/4,5,4/[a2122h-1b_1-5][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCCO/3=O]/1-2-3-2-4/a4-b1_b3-c1_c4-d1_d3-e2"
"G03509EL","WURCS=2.0/3,4,3/[a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-1-3/a3-b1_b4-c1_c6-d2"
"G03605AV","WURCS=2.0/7,18,17/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-6-2-7-5-2-7-5-4-2-7-5-7/a4-b1_a6-r1_b4-c1_c3-d1_c6-n1_d2-e1_d4-h1_e4-f1_f6-g2_h3-i1_h4-j1_j6-k1_k3-l1_k4-m1_n2-o1_o3-p1_o4-q1"
"G03605BS","WURCS=2.0/5,9,8/[h2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5]/1-2-3-4-2-4-4-4-5/a4-b1_a6-i1_b4-c1_c3-d1_c6-f1_d2-e1_f3-g1_f6-h1"
"G03756VW","WURCS=2.0/2,2,1/[a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O]/1-2/a4-b1"
"G04014FP","WURCS=2.0/4,9,8/[a2112h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-2-3-4-2-4-3-4/a3-b1_a6-c1_c4-d1_d2-e1_d3-f1_f3-g1_f4-h1_h2-i1"
"G04018GO","WURCS=2.0/3,4,3/[h2122h_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5]/1-2-3-3/a4-b1_b3-c1_c2-d1"
"G02470WS","WURCS=2.0/7,15,14/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-6-4-2-5-6-2-5-6-7/a4-b1_a6-o1_b4-c1_c3-d1_c6-h1_d2-e1_e4-f1_f6-g2_h2-i1_h4-l1_i4-j1_j6-k2_l4-m1_m3-n2"
"G03309JT","WURCS=2.0/3,4,3/[a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-1-3/a3-b1_b3-c1_c3-d2"
"G04267XF","WURCS=2.0/3,4,3/[a2112h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-3/a3-b1_a6-d2_b3-c2"
"G04445KN","WURCS=2.0/4,7,6/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5]/1-2-3-4-2-4-4/a4-b1_b4-c1_c3-d1_c6-f1_d2-e1_f3-g1"
"G04472SL","WURCS=2.0/5,10,9/[h2122h_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5]/1-2-3-4-5-3-4-5-4-5/a4-b1_b3-c1_b6-f1_c2-d1_d4-e1_f2-g1_f6-i1_g4-h1_i4-j1"
"G01450RG","WURCS=2.0/4,5,4/[a2112h-1x_1-5_2*NCC/3=O][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2/a3-b1_b3-c1_c3-d1_c4-e1"
"G01542OM","WURCS=2.0/5,7,6/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5]/1-2-3-4-2-5-5/a4-b1_a6-g1_b4-c1_c3-d1_d2-e1_e3-f1"
"G02174FQ","WURCS=2.0/7,18,17/[h2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-6-2-5-6-4-2-5-6-2-5-6-7/a4-b1_a6-r1_b4-c1_c3-d1_c6-k1_d2-e1_d4-h1_e4-f1_f3-g2_h4-i1_i3-j2_k2-l1_k6-o1_l4-m1_m3-n2_o4-p1_p3-q2"
"G02302MM","WURCS=2.0/6,17,16/[h2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-5-6-2-5-6-4-2-5-6-2-5-6/a4-b1_b4-c1_c3-d1_c6-k1_d2-e1_d6-h1_e4-f1_f3-g2_h4-i1_i3-j2_k2-l1_k4-o1_l4-m1_m6-n2_o4-p1_p3-q2"
"G02657BS","WURCS=2.0/3,3,2/[a2122h-1b_1-5_2*NCC/3=O][a211h-1a_1-5][a1221m-1a_1-5]/1-2-3/a3-b1_b2-c1"
"G04423CA","WURCS=2.0/7,15,14/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-6-2-5-6-4-2-5-6-7/a4-b1_a6-o1_b4-c1_c3-d1_c6-k1_d2-e1_d6-h1_e4-f1_f6-g2_h4-i1_i3-j2_k2-l1_l4-m1_m3-n2"
"G04448SF","WURCS=2.0/6,12,11/[h2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a1221m-1a_1-5][a2112h-1b_1-5]/1-2-3-4-2-5-6-4-2-5-6-5/a4-b1_a6-l1_b4-c1_c3-d1_c6-h1_d4-e1_e3-f1_e4-g1_h2-i1_i3-j1_i4-k1"
"G04681PT","WURCS=2.0/4,8,7/[h2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5]/1-2-3-4-4-4-4-4/a4-b1_b4-c1_c3-d1_c6-e1_e3-f1_e6-h1_f2-g1"
"G04817LD","WURCS=2.0/5,9,8/[a2122h-1x_1-5_2*NCC/3=O][a1122h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-2-3-4-2-3-4-5/a4-b1_b3-c1_b6-f1_c2-d1_d4-e1_f2-g1_g4-h1_h6-i2"
"G01613KN","WURCS=2.0/6,16,15/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-4-2-5-2-5-4-2-5-2-5-2-5-6/a4-b1_a6-p1_b4-c1_c3-d1_c6-i1_d2-e1_d4-g1_e4-f1_g4-h1_i2-j1_i6-n1_j4-k1_k3-l1_l4-m1_n4-o1"
"G02646YL","WURCS=2.0/7,11,10/[h2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-4-2-5-6-7/a4-b1_a6-k1_b4-c1_c3-d1_c6-g1_d2-e1_e4-f1_g2-h1_h4-i1_i6-j2"
"G03368AU","WURCS=2.0/3,3,2/[a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5_2*OC][a1221m-1a_1-5]/1-2-3/a3-b1_a4-c1"
"G04048YA","WURCS=2.0/5,7,6/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5_2*NCC/3=O]/1-2-3-4-2-5-4/a4-b1_b4-c1_c3-d1_c6-g1_d2-e1_e4-f1"
"G04751OE","WURCS=2.0/6,11,10/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][a1221m-1a_1-5]/1-2-3-4-2-5-6-4-2-5-6/a4-b1_b4-c1_c3-d1_c6-h1_d2-e1_e4-f1_f2-g1_h2-i1_i4-j1_j2-k1"
"G01361CV","WURCS=2.0/7,11,10/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-6-4-2-5-7/a4-b1_a6-k1_b4-c1_c3-d1_c6-h1_d2-e1_e4-f1_f6-g2_h2-i1_i4-j1"
"G01414CL","WURCS=2.0/6,10,9/[a2122h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-4-2-2-6/a4-b1_a6-j1_b4-c1_c3-d1_c6-g1_d2-e1_e4-f1_g2-h1_g6-i1"
"G01747FB","WURCS=2.0/4,5,4/[h2112h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][a2112h-1b_1-5]/1-2-3-4-3/a3-b1_b3-c1_b4-d1_d2-e1"
"G02562EQ","WURCS=2.0/4,7,6/[a2112h-1x_1-5_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-3-4/a3-b1_a6-e1_b4-c1_c3-d2_e3-f1_f3-g2"
"G03247RO","WURCS=2.0/4,4,3/[a2122h-1x_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2122h-1b_1-5_2*NCC/3=O]/1-2-3-4/a4-b1_b6-c1_c4-d1"
"G03250UN","WURCS=2.0/7,18,17/[h2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-6-2-5-6-4-2-5-6-2-5-6-7/a4-b1_a6-r1_b4-c1_c3-d1_c6-k1_d2-e1_d4-h1_e4-f1_f3-g2_h4-i1_i6-j2_k2-l1_k6-o1_l4-m1_m6-n2_o4-p1_p3-q2"
"G03591CN","WURCS=2.0/6,7,6/[h2112h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5][a2112h-1b_1-5_6*OSO/3=O/3=O]/1-2-3-4-2-5-6/a3-b1_a6-e1_b4-c1_c3-d2_e3-f1_e4-g1"
"G04462ZS","WURCS=2.0/5,10,9/[a2122h-1b_1-5][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-2-3-4-2-3-2-5/a4-b1_b3-c1_c4-d1_d3-e1_e3-f1_e4-g1_g3-h1_h4-i1_i3-j2"
"G04903PZ","WURCS=2.0/7,15,14/[h2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-6-2-5-6-4-2-5-6-7/a4-b1_a6-o1_b4-c1_c3-d1_c6-k1_d2-e1_d4-h1_e4-f1_f6-g2_h4-i1_i6-j2_k2-l1_l4-m1_m3-n2"
"G05096LE","WURCS=2.0/7,18,17/[h2122h_2*NCC/3=O][a2122h-1b_1-5_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5][a2112h-1b_1-5][Aad21122h-2a_2-6_5*NCC/3=O][a1221m-1a_1-5]/1-2-3-4-2-5-6-2-5-6-4-2-5-6-2-5-6-7/a4-b1_a6-r1_b4-c1_c3-d1_c6-k1_d2-e1_d6-h1_e4-f1_f6-g2_h4-i1_i3-j2_k2-l1_k4-o1_l4-m1_m3-n2_o4-p1_p6-q2"
"G01296LJ","WURCS=2.0/5,8,7/[a2122h-1b_1-5][a2112h-1b_1-5][a2122h-1b_1-5_2*NCC/3=O][a1221m-1a_1-5][Aad21122h-2a_2-6_5*NCC/3=O]/1-2-3-4-2-3-2-5/a4-b1_b3-c1_c3-d1_c4-e1_e3-f1_f4-g1_g3-h2"
"G01364ZC","WURCS=2.0/3,8,7/[h2122h_2*NCC/3=O][a1122h-1b_1-5][a1122h-1a_1-5]/1-2-3-3-3-3-3-3/a4-b1_b3-c1_b6-f1_c2-d1_d2-e1_f6-g1_g2-h1"
